Nombre;Categoria;Stock;Precio;Código
Margarina canola pote 400 g;mantequillas-y-margarinas;50;6630;366923689055
Mantequilla con sal 250 g;mantequillas-y-margarinas;50;14560;836717548238
Mantequilla con sal 250 g;mantequillas-y-margarinas;50;8190;578244716216
Mantequilla con sal 250 g;mantequillas-y-margarinas;50;7530;583965784605
Margarina con sal 500 g;mantequillas-y-margarinas;50;6630;119911257924
Mantequilla con sal 125 g;mantequillas-y-margarinas;50;4230;116744140490
Mantequilla Los Alerces 125 g;mantequillas-y-margarinas;50;3960;521536349741
Margarina 500 g;mantequillas-y-margarinas;50;6190;266464992076
Mantequilla sin sal 250 g;mantequillas-y-margarinas;50;8330;472755078040
Mantequilla con sal 125 g;mantequillas-y-margarinas;50;4330;504538283153
Mantequilla sin sal 250 g;mantequillas-y-margarinas;50;14430;131462298639
Mantequilla 200 g;mantequillas-y-margarinas;50;8760;434687407018
Manteca 200 g;mantequillas-y-margarinas;50;4460;61999601041
Margarina Deline pote 500 g;mantequillas-y-margarinas;50;4630;909602859131
Manteca 200 g;mantequillas-y-margarinas;50;4430;37721771925
Mantequilla con sal 250 g;mantequillas-y-margarinas;50;8260;330975569077
Mantequilla con sal de mar 250 g;mantequillas-y-margarinas;50;7960;733549889334
Mantequilla untable 200 g;mantequillas-y-margarinas;50;9430;867138377443
Mantequilla con sal 250 g;mantequillas-y-margarinas;50;8260;142551451557
Margarina Mix 500 g;mantequillas-y-margarinas;50;10230;248397127105
Margarina1 kg;mantequillas-y-margarinas;50;9760;505734040614
Margarina Bonella Sabor Mantequilla Pote 500 g;mantequillas-y-margarinas;50;8590;508144254916
Margarina Sureña 500 g;mantequillas-y-margarinas;50;15770;531353986243
Mantequilla untable con sal 350 g;mantequillas-y-margarinas;50;11830;560303995286
Margarina light 250 g;mantequillas-y-margarinas;50;3460;733675542402
Levadura fresca 38 g;mantequillas-y-margarinas;50;1490;980839675082
Mantequilla de campo 250 g;mantequillas-y-margarinas;50;9990;838502232142
Levadura fresca 38 g;mantequillas-y-margarinas;50;1360;28142106096
Mantequilla 250 g;mantequillas-y-margarinas;50;7130;466639595608
Margarina Mix con mantequilla 500 g;mantequillas-y-margarinas;50;9760;492998182273
Mantequilla con sal 250 g;mantequillas-y-margarinas;50;7630;588733826044
Manteca Delicias 1 kg;mantequillas-y-margarinas;50;13090;440052688526
Margarina Light Sureña 500 g;mantequillas-y-margarinas;50;15530;540552181848
Margarina sin lactosa 500 g;mantequillas-y-margarinas;50;10260;642774570380
Margarina 1 kg;mantequillas-y-margarinas;50;16160;449344557567
Mantequilla con sal 125 g;mantequillas-y-margarinas;50;4230;478344531432
Margarina light pote 500 g;mantequillas-y-margarinas;50;8290;533606513967
Mantequilla vegetal 227 g;mantequillas-y-margarinas;50;7300;278733958617
Levadura fresca 500 g;mantequillas-y-margarinas;50;7760;546891543077
Mantequilla de campo 230 g;mantequillas-y-margarinas;50;10230;368818684208
Mantequilla sin lactosa 250 g;mantequillas-y-margarinas;50;9590;881340460421
Margarina untable aceite oliva 250 g;mantequillas-y-margarinas;50;7430;631734971515
Margarina light 500 g;mantequillas-y-margarinas;50;6290;990636846737
Mantequilla ultra light Quillayes 200 g;mantequillas-y-margarinas;50;0;740355279072
Nargarina con sal 1 kg;mantequillas-y-margarinas;50;12590;606985329733
Mantequilla vegetal aceite coco 125 g;mantequillas-y-margarinas;50;10330;842186303730
Leche entera 1 L;leches;50;2830;803599074226
Leche semidescremada 1 L;leches;50;2830;559843210326
Leche descremada 1 L;leches;50;2830;889304560353
Leche en Polvo Nido Entera 1500g;leches;50;40490;823054548897
Leche entera natural 1 L;leches;50;3130;997479247352
Leche semidescremada 1 L;leches;50;3330;906672377125
Leche semidescremada sabor chocolate 1 L;leches;50;4790;6929863991
Leche semidescremada sin lactosa Loncoleche 1 L;leches;50;3860;686356602815
Leche descremada sin lactosa 1 L;leches;50;3630;425291993956
Leche descremada 1 L;leches;50;3330;719511511358
Leche sin lactosa semidescremada 1 L;leches;50;3290;814806623810
Leche semidescremada natural 1 L;leches;50;3130;308353328639
Pack 6 un. Leche semidescremada chocolate 200 ml;leches;50;8900;299499008013
Leche descremada sin lactosa 1 L;leches;50;3960;305753092579
Leche semidescremada chocolate Receta original 1 L;leches;50;4790;244785942969
Pack 12 un. Leche entera 1 L;leches;50;33960;535106713558
Leche semidescremada sin lactosa 1 L;leches;50;3630;143227246910
Leche semidescremada chocolate 1 L;leches;50;5060;186996627003
Leche entera sin lactosa 1 L;leches;50;3860;864420940156
Pack 6 un. Leche semidescremada chocolate 200 ml;leches;50;9300;879289455500
Pack 6 un. Leche semidescremada frutilla 200 ml;leches;50;8900;596877210158
Leche en polvo entera 900 g;leches;50;17960;138552609719
Leche descremada natural 1 L;leches;50;3130;338238833745
Leche descremada sin lactosa Loncoleche 1 L;leches;50;3860;950766866866
Pack 12 un. Leche semidescremada 1 L;leches;50;33960;605515313747
Pack 6 un. Leche chocolate 200 ml;leches;50;6980;717495936688
Leche entera sin lactosa 1 L;leches;50;3960;226421757923
Pack 12 un. Leche semidescremada sin tapa 1 L;leches;50;39960;978126093151
Leche en polvo entera 1440 g;leches;50;29890;652707138298
Pack 12 un. leche descremada 1 L c/u;leches;50;33960;381005130142
Leche semidescremada sin lactosa 1 L;leches;50;3960;241135385488
Leche semidescremada frutilla 1 L;leches;50;4830;977435153849
Pack 12 un. Leche entera 100% natural 1 L;leches;50;37560;667111464446
Leche chocolate 1 L;leches;50;4260;93920219023
Leche Trencito Chocolate Multipack 6x200ml;leches;50;9500;610739218186
Leche semidescremada sin lactosa chocolate 1 L;leches;50;4830;296666531108
Leche semidescremada sabor chocolate 200 ml;leches;50;1550;942931145313
Leche semidescremada frutilla 1 L;leches;50;5060;929013538453
Pack 6 un. Leche sin lactosa semidescremada chocolate 200 ml;leches;50;8900;967376189403
Leche descremada sin lactosa 1 L;leches;50;3760;870265533059
Pack 6 un. Leche semidescremada sin lactosa 1 L;leches;50;21780;178107584204
Leche en polvo descremada 800 g;leches;50;17960;987766704532
Leche extra proteína 1 L;leches;50;5960;922521501989
Leche Loncoleche cappucino proteína 1 L;leches;50;5960;756266785396
Leche entera 1 L;leches;50;3290;156498927619
Leche en polvo entera 900 g;leches;50;23990;192690448109
Pack 6 un. Leche descremada sin lactosa 1 L;leches;50;21780;725668802545
Leche semidescremada sabor vainilla 1 L;leches;50;4830;486729749001
Leche semidescremada 1 L;leches;50;3290;895397145291
Pack 6 un. Leche chocolate receta original 200 ml;leches;50;8900;777271944255
Leche descremada 1 L;leches;50;3290;435223402630
Leche entera cremosa 1 L;leches;50;2990;746740742700
Leche proteína chocolate 1 L;leches;50;5960;476446120480
Leche en Polvo Svelty Descremada 800g;leches;50;20760;525283504309
Leche en Polvo Svelty Sin lactosa Descremada 800g;leches;50;28090;996295622621
Pack 12 un. Leche descremada sin lactosa 1 L;leches;50;39560;203874633716
Pack 6 un. Leche saborizada individual chocolate 200 ml;leches;50;9380;103763853688
Pack 12 un. Leche semidescremada 100% natural 1 L;leches;50;37560;274709463103
Leche entera sin lactosa 1 L;leches;50;3630;86768890733
Leche en Polvo Nido Forticrece Sin lactosa 840g;leches;50;35330;411069325040
Leche cultivada light 0% + fibra chirimoya 1 L;leches;50;6060;346149606604
Pack 12 un. Leche sin lactosa semidescremada 1 L;leches;50;39560;562350126454
Pack 6 un. Leche light chocolate 200 ml;leches;50;9900;537367009700
Pack 12 un. Leche descremada sin tapa 1 L;leches;50;39960;472817642799
Leche Break sin lactosa cappuccino 1 L;leches;50;6430;290686647609
Saborizante para Leche Nestlé cacao endulzado 230g;leches;50;7490;872044818434
Leche semidescremada sabor manjar 1 L;leches;50;4830;676392634358
Leche semidescremada chocolate 200 ml;leches;50;1480;695026550869
Leche semidescremada sin lactosa 1 L;leches;50;3760;527210978773
Leche cultivada proteína frutilla 1 L;leches;50;7760;988997357662
Leche chocolate 200 ml;leches;50;1160;193066166094
Leche en polvo descremada 350 g;leches;50;0;578358828056
Leche polvo sin lactosa 800 g;leches;50;26330;131059284984
Leche light chocolate 200 ml;leches;50;1650;13717558140
Pack 6 un. Leche proteína chocolate 200 ml;leches;50;10300;982815634247
Leche polvo descremada 800 g;leches;50;17490;108641586335
Leche receta original chocolate 1 L;leches;50;5060;579414428991
Pack 6 un. Leche descremada 200 ml;leches;50;8580;683636771439
Pack 6 un. Leche semidescremada 1 L;leches;50;19780;968916470127
Leche semidescremada Loncoleche sabor chocolate 200 ml;leches;50;1610;950297334920
Leche descremada 200 ml;leches;50;1430;526217719753
Leche capuccino light sin lactosa 330 cc;leches;50;2930;674715660833
Pack 6 un. Leche entera;leches;50;19780;30059264964
Leche semidescremada frutilla 200 ml;leches;50;1480;802623461267
Leche semidescremada sin lactosa Loncoleche chocolate 200 ml;leches;50;1610;884084513739
Leche en Polvo Nido Forticrece Sin lactosa 1440g;leches;50;111490;818064883782
Leche capuccino sin lactosa 330 cc;leches;50;2930;83135375043
Pack 12 un. Leche descremada 100% natural 1 L;leches;50;37560;359285232546
Leche semidescremada plátano 1 L;leches;50;4960;138101755194
Pack 6 un. Leche sin lactosa descremada 200 ml;leches;50;9700;836236941253
Pack 12 un. Leche semidescremada sin lactosa 1 L;leches;50;46360;872987337288
Leche Danone Moments Cappuccino 1 L;leches;50;6090;553040686471
Leche polvo instantánea 26 mg 900 g;leches;50;18060;747373926885
Pack 6 un. Leche moments cappuccino 200 ml;leches;50;10580;400297454210
Pack 6 un. Leche descremada 1 L;leches;50;19780;360713599515
Pack 3 un. Leche cappuccino sin lactosa 330 ml;leches;50;8790;345826947550
Pack 12 un. Leche descremada sin lactosa 1 L;leches;50;47560;834525618280
Pack 12 un. Leche chocolate receta original 1 L;leches;50;60760;172473940098
Leche semidescremada Loncoleche sin lactosa chocolate 1 L;leches;50;5460;965546785955
Leche semidescremada 200 ml;leches;50;1430;262871258753
Leche proteína chocolate 1 L;leches;50;6890;319325694052
Notmilk chocolate 200 ml;leches;50;4790;667595503897
Leche polvo semi descremada 800 g;leches;50;0;920350990348
Leche semidescremada sin lactosa chocolate 200 ml;leches;50;1480;503202141569
Pack 12 un. Leche entera sin lactosa 1 L;leches;50;47560;847520078175
Saborizante para leche Nesquik Vainilla Bolsa 380g;leches;50;7830;204555170308
Pack 6 un. Leche chocolatada 200 ml;leches;50;9380;123083449007
Pack 12 un. Leche semidescremada sin lactosa 1 L;leches;50;47560;522160418500
Pack 12 un. Leche natural sin lactosa 1 L;leches;50;46360;410288699386
Pack 12 un. Leche chocolate 1 L;leches;50;57560;414079837214
Leche Break sin lactosa chocolate y avellana 1 L;leches;50;6430;969366621855
Leche sin lactosa frutilla 1 L;leches;50;5460;257846070198
Leche Moments cappuccino 200 ml;leches;50;1950;162830944019
Leche semidescremada chocolate blanco 1 L;leches;50;5060;773134780985
Pack 6 un. Leche chocolate 1 L;leches;50;25580;275121733368
Saborizante para leche Nesquik Chocolate Sin Azúcar Añadida Tarro 350g;leches;50;12560;707394699106
Leche receta original chocolate 200 ml;leches;50;1480;657252198471
Leche Protein Full Pro vainilla 250 ml;leches;50;4630;256653222068
Leche descremada sin lactosa 200 ml;leches;50;1610;707279719025
Leche café caramelo sin lactosa 330 cc;leches;50;2930;487662669621
Leche proteína chocolate 200 ml;leches;50;1710;853002090414
Leche Trencito Chocolate 200ml;leches;50;2910;247148382345
Pack 6 un. Leche saborizada individual vainilla 200 ml;leches;50;9380;792747003846
Pack 6 un. Leche moments moca 200 ml;leches;50;10580;344018844005
Pack 6 un. Leche semidescremada sin lactosa 200 ml;leches;50;9380;216189770152
Leche semidescremada Loncoleche sabor chocolate 1 L;leches;50;4960;682795973844
Pack 3 un. Leche caramelo prisma 330 ml;leches;50;8790;974636859631
Leche saborizada Danone Moments Moca 200 ml;leches;50;1950;671659262317
Leche Milo 200ml;leches;50;0;757264540963
Bebida láctea Máxima 800 g;leches;50;10530;177233295438
Pack 12 un. Leche chocolate sin tapa 1 L;leches;50;57560;51975602713
Pack 12 un. Leche semidescremada chocolate 1 L;leches;50;60760;5443302740
Pack 6 un. Leche semidescremada 200 ml;leches;50;8580;161512849971
Leche en Polvo Ideal Instantánea 900g;leches;50;17290;319475846452
Leche proteína semidescremada natural 1 L;leches;50;6090;353498767890
Pack 12 un. Leche extra proteína 1 L;leches;50;65960;778290365558
Leche descremada sin lactosa Loncoleche extra calcio 1 L;leches;50;5460;769344678909
Leche semidescremada sin lactosa Loncoleche 200 ml;leches;50;1610;484563041844
Leche vainilla 200 ml;leches;50;1610;533152405034
Leche en Polvo Nido Etapa 5+ Tarro 1600g;leches;50;53960;549116382729
Leche en Polvo Svelty Colágeno Sin Lactosa 500g;leches;50;26660;81729547681
Pack 12 un. Leche semidescremada frutilla 1 L;leches;50;60760;672693642757
Pack 12 un. Leche saborizada frutilla 1 L;leches;50;57960;815821663760
Pack 12 un. Leche sin lactosa chocolate 1 L;leches;50;59960;282129793337
Pack 12 un. Leche saborizada vainilla 1 L;leches;50;57960;112254915487
Pack 12 un. Leche sin lactosa extra calcio 1 L;leches;50;55960;762391494457
Leche polvo extra calcio descremada 800 g;leches;50;22560;103135008926
Pack 12 un. Leche sin lactosa frutilla 1 L;leches;50;59960;597940440830
Pack 12 un. Leche saborizada manjar 1 L;leches;50;57960;987074532346
Pack 12 un. Leche saborizada plátano 1 L;leches;50;57960;630083408376
Leche sin lactosa light chocolate 1 L;leches;50;5460;703193952258
Pack 12 un. Leche saborizada light chocolate 1 L;leches;50;59960;395753445512
Saborizante para leche Nestlé Cacao Dark 230g;leches;50;11990;577276391097
Cacao dulce en polvo 200 g;leches;50;2530;822175766229
Leche descremada light Loncoleche sabor chocolate 1 L;leches;50;5290;476553926474
Cocoa dulce en polvo 200 g;leches;50;3130;15080418596
Pack 12 un. Leche saborizada chocolate 1 L;leches;50;57960;383117292643
Chocolate en polvo 800 g;leches;50;13330;450908287574
Plátano granel;frutas;50;2150;52596072136
Naranja malla 2 kg;frutas;50;9960;229200026950
Pera bolsa 1 kg;frutas;50;4960;632004768245
Piña un.;frutas;50;7300;395507775221
Mango granel;frutas;50;3980;262368219795
Mandarina malla 1 kg;frutas;50;6300;442239059226
Manzana verde exportación bolsa 1 kg;frutas;50;5300;138955463892
Kiwi granel;frutas;50;4980;578898003511
Manzana Fuji granel;frutas;50;3310;546100575722
Plátano Barraganette granel;frutas;50;2150;102002616751
Limón cocktail malla 500 g;frutas;50;5630;768097740303
Pomelo rosado granel;frutas;50;3150;92426483360
Naranja granel;frutas;50;2810;18277644326
Manzana Royal Gala granel;frutas;50;2980;452219412398
Naranja malla 1.5 kg;frutas;50;7630;191070379113
Manzana verde granel;frutas;50;3310;475074506793
Pera Packham’s granel;frutas;50;3150;838457436203
Mandarina granel;frutas;50;3480;83708810719
Naranja jugo malla 3 kg;frutas;50;26630;710848498582
Tomate larga vida malla 1 kg;verduras;50;6500;301085155991
Zapallo italiano un.;verduras;50;2300;84105693294
Champiñón bandeja 200 g;verduras;50;5300;255138614148
Tomate granel;verduras;50;3310;706587437957
Zanahoria bolsa 1 kg;verduras;50;3300;45501372246
Limón malla 1 kg;verduras;50;5300;128456279451
Papa malla 2 kg;verduras;50;9630;798331347324
Palta hass malla 1 kg;verduras;50;13300;752303058007
Cilantro paquete 120 g;verduras;50;2200;529383418787
Lechuga escarola un.;verduras;50;3630;505830861753
Cebolla malla 1 kg;verduras;50;3760;625422363456
Lechuga escarola bandeja 2 un.;verduras;50;5630;749990382077
Lechuga costina un.;verduras;50;3300;70211613621
Brocoli films un.;verduras;50;4160;467593933522
Pepino ensalada un.;verduras;50;2300;867154631909
Espinaca 500 g;verduras;50;3760;847595171397
Apio mata un.;verduras;50;4160;529853022540
Papa granel;verduras;50;2310;176758934406
Pimiento verde un.;verduras;50;3100;249892861727
Zapallo camote un.;verduras;50;5630;660930861868
Ajo 2 un.;verduras;50;3300;152863407365
Lechuga española un.;verduras;50;2830;129074065614
Limón granel;verduras;50;3150;966854212888
Perejil un.;verduras;50;1860;423060305590
Acelga 500 g;verduras;50;3160;785743986336
Cebolla granel;verduras;50;1980;963423067377
Zapallo europeo un.;verduras;50;7300;678062311678
Ciboulette display 20 g;verduras;50;1630;509855981254
Cebollín paquete 3 un.;verduras;50;3300;685456562745
Tomate cocktail pote 250 g;verduras;50;4960;588079618709
Betarragas 5 un.;verduras;50;4300;307308783535
Cebolla morada 1 kg;verduras;50;5300;548244724448
Ají verde granel;verduras;50;1490;278879715477
Cebolla morada granel;verduras;50;2810;265257817904
Albahaca un.;verduras;50;4630;697011844580
Limón sutil malla 500 g;verduras;50;5960;719289392880
Pimiento rojo extra;verduras;50;5300;46743711194
Palta hass extra malla 1 kg;verduras;50;15630;351286273297
Jengibre 100 g;verduras;50;4330;445067890754
Diente de dragón bandeja 250 g;verduras;50;3160;251235503869
Espinacas 200 g;verduras;50;5300;389102321546
Lechuga francesa un.;verduras;50;2830;64625204350
Cebolla malla 3 un.;verduras;50;4100;96853591627
Berenjena un.;verduras;50;2500;328463836426
Verduras surtidas paquete 120 g;verduras;50;1460;368711187681
Esparrago verde 340 g;verduras;50;0;786993194188
Berro hidropónico 200 g;verduras;50;5560;2862635215
Tomate mix coctel variedades 300 g;verduras;50;7630;257053403670
Repollo unid;verduras;50;4500;681204589806
Lechuga Hidropónica Roble Verde;verduras;50;4630;326181171597
Lechuga lollo bionda hidropónica un.;verduras;50;4630;262626247694
Zapallo Camote picado 500 g;verduras;50;6630;404431136237
Papa malla 5 kg;verduras;50;19500;849792325433
Pimiento amarillo un.;verduras;50;5300;521892743405
Tomate cherry clamshell 500 g;verduras;50;9960;977848532327
Rúcula Bolsa 200 g;verduras;50;5230;917784033240
Zanahorias Jugo 1 kg;verduras;50;3160;711014792619
Repollo morado film unid;verduras;50;4630;376169599562
Brotes de brócoli 70 g;verduras;50;2960;797618420112
Zapallo en Cubos 500 g;verduras;50;6630;515748905130
Lechuga lollo rossa hidropónica unid;verduras;50;0;879908836922
Ensalada toscana bolsa 300 g;verduras;50;0;99354588482
Apio en bastones bolsa 500 g;verduras;50;0;302139074277
Ensalada corazón de costina bolsa 3 un.;verduras;50;0;394035656019
Maní tostado 100 g;frutos-secos-y-semillas;50;2260;465283781968
Pasas rubias 100 g;frutos-secos-y-semillas;50;2800;658318803873
Pasas morenas 100 g;frutos-secos-y-semillas;50;1990;918730705983
Maní tostado sin sal 700 g;frutos-secos-y-semillas;50;9300;450144261865
Almendra natural 100 g;frutos-secos-y-semillas;50;6630;590436809275
